     NH               Temp.Gaz         Td.01            Td.02            Td.03            Td.04            Td.05            Td.06            Td.07            Td.08            Td.09            Td.10            Td.11            Td.12            Ionisation       Pd.h2            Pd.co            FH2chi           DH2chi           FH2grain         DH2phot          FH2.ElRi         Cho.Ph.Gr        Cho.H2.Gr        Cho.photons      Cho.RC           Cho.ph.sec       Cho.eq.chi       Cho.total        Ref.C.tot        Ref.O.tot        Ref.S.tot        Ref.C+.tot       Ref.CO.tot       Ref.C*O.tot      Ref.H2O.tot      Ref.CS.tot       Ref.total        Cho.casc.H2      Ref.casc.H2      Cho.gas.gr       Ref.gas.gr    
   1.06713171E+22  6.20481946E+001  4.79171306E+001  4.85892378E+001  4.98505663E+001  5.18088315E+001  5.46128012E+001  5.85424838E+001  6.38842453E+001  7.08599650E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02080947E-007  6.41901792E-026  3.76596458E-022  2.68815786E-011  7.78682520E-011  2.12399531E-025  1.01392092E-020  5.09866737E-011  4.44432685E-025  4.94505786E-023  2.58840178E-019  2.21309040E-022  5.42086736E-023  5.26380238E-022  2.81633402E-019  4.79107226E-025  9.37905137E-020 -2.11537838E-024  3.70673471E-025  1.37177351E-019  8.73248454E-021  1.17140786E-020  6.59997824E-022  2.81256310E-019  1.26634932E-021  0.00000000E+000  2.06729663E-020  0.00000000E+000
   1.07120473E+22  6.20301139E+001  4.79171305E+001  4.85892378E+001  4.98505663E+001  5.18088315E+001  5.46128012E+001  5.85424838E+001  6.38842453E+001  7.08599649E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02078833E-007  6.81810275E-026  4.39064532E-022  2.68815266E-011  7.78681002E-011  2.13046846E-025  1.07695822E-020  5.09865739E-011  4.20198543E-025  4.94503545E-023  2.58870922E-019  2.21309027E-022  5.42081390E-023  5.26376954E-022  2.81684393E-019  4.79024040E-025  9.37366749E-020 -2.12198195E-024  3.70528311E-025  1.37317955E-019  8.72811959E-021  1.17016695E-020  6.59939285E-022  2.81307203E-019  1.26699243E-021  0.00000000E+000  2.06925922E-020  0.00000000E+000
   1.07527776E+22  6.20114419E+001  4.79171305E+001  4.85892378E+001  4.98505663E+001  5.18088314E+001  5.46128011E+001  5.85424838E+001  6.38842453E+001  7.08599649E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02076890E-007  7.32386431E-026  5.12079338E-022  2.68814622E-011  7.78680161E-011  2.13718495E-025  1.15684563E-020  5.09865542E-011  3.98545763E-025  4.94502039E-023  2.58903263E-019  2.21309013E-022  5.42074146E-023  5.26373705E-022  2.81737648E-019  4.78938958E-025  9.36803220E-020 -2.12882915E-024  3.70380899E-025  1.37464120E-019  8.72361503E-021  1.16892391E-020  6.59880028E-022  2.81360363E-019  1.26766362E-021  0.00000000E+000  2.07128527E-020  0.00000000E+000
   1.07935078E+22  6.19921703E+001  4.79171305E+001  4.85892377E+001  4.98505663E+001  5.18088314E+001  5.46128011E+001  5.85424838E+001  6.38842452E+001  7.08599649E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02075120E-007  7.95018754E-026  5.97431514E-022  2.68813853E-011  7.78680048E-011  2.14415078E-025  1.25577635E-020  5.09866198E-011  3.79349439E-025  4.94501319E-023  2.58937229E-019  2.21309000E-022  5.42064843E-023  5.26370468E-022  2.81793199E-019  4.78852014E-025  9.36214613E-020 -2.13592390E-024  3.70231259E-025  1.37615864E-019  8.71896888E-021  1.16768076E-020  6.59820218E-022  2.81415823E-019  1.26836311E-021  0.00000000E+000  2.07337561E-020  0.00000000E+000
   1.08342380E+22  6.19722907E+001  4.79171305E+001  4.85892377E+001  4.98505662E+001  5.18088314E+001  5.46128011E+001  5.85424837E+001  6.38842452E+001  7.08599649E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02073529E-007  8.71365825E-026  6.97220969E-022  2.68812958E-011  7.78680723E-011  2.15137217E-025  1.37637015E-020  5.09867768E-011  3.62499475E-025  4.94501442E-023  2.58972845E-019  2.21308987E-022  5.42053298E-023  5.26367220E-022  2.81851084E-019  4.78763262E-025  9.35601069E-020 -2.14327042E-024  3.70079427E-025  1.37773209E-019  8.71417918E-021  1.16643864E-020  6.59760066E-022  2.81473619E-019  1.26909115E-021  0.00000000E+000  2.07553106E-020  0.00000000E+000
   1.08749683E+22  6.19517942E+001  4.79171305E+001  4.85892377E+001  4.98505662E+001  5.18088314E+001  5.46128011E+001  5.85424837E+001  6.38842452E+001  7.08599649E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02072120E-007  9.63401211E-026  8.13910291E-022  2.68811935E-011  7.78682253E-011  2.15885587E-025  1.52174435E-020  5.09870321E-011  3.47899958E-025  4.94502475E-023  2.59010145E-019  2.21308974E-022  5.42039300E-023  5.26363935E-022  2.81911345E-019  4.78672771E-025  9.34962785E-020 -2.15087353E-024  3.69925454E-025  1.37936180E-019  8.70924377E-021  1.16519869E-020  6.59699820E-022  2.81533795E-019  1.26984798E-021  0.00000000E+000  2.07775253E-020  0.00000000E+000
   1.09156985E+22  6.19306711E+001  4.79171305E+001  4.85892377E+001  4.98505662E+001  5.18088314E+001  5.46128011E+001  5.85424837E+001  6.38842452E+001  7.08599648E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02070901E-007  1.07346661E-025  9.50391337E-022  2.68810782E-011  7.78684716E-011  2.16660908E-025  1.69559775E-020  5.09873936E-011  3.35468621E-025  4.94504495E-023  2.59049168E-019  2.21308961E-022  5.42022613E-023  5.26360586E-022  2.81974028E-019  4.78580622E-025  9.34300013E-020 -2.15873863E-024  3.69769404E-025  1.38104799E-019  8.70416036E-021  1.16396206E-020  6.59639772E-022  2.81596397E-019  1.27063391E-021  0.00000000E+000  2.08004098E-020  0.00000000E+000
   1.09564287E+22  6.19105470E+001  4.79171304E+001  4.85892377E+001  4.98505662E+001  5.18088313E+001  5.46128011E+001  5.85424837E+001  6.38842452E+001  7.08599648E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02068655E-007  1.20431919E-025  1.10991947E-021  2.68808664E-011  7.78687314E-011  2.18002144E-025  1.90228474E-020  5.09878647E-011  3.25136626E-025  4.94507647E-023  2.59116040E-019  2.21308937E-022  5.42002284E-023  5.26303744E-022  2.82063373E-019  4.78463271E-025  9.33715133E-020 -2.16623763E-024  3.69602943E-025  1.38290762E-019  8.69933552E-021  1.16275654E-020  6.59584349E-022  2.81685647E-019  1.27135630E-021  0.00000000E+000  2.08222212E-020  0.00000000E+000
   1.09971590E+22  6.18882855E+001  4.79171304E+001  4.85892377E+001  4.98505662E+001  5.18088313E+001  5.46128010E+001  5.85424837E+001  6.38842452E+001  7.08599648E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02067857E-007  1.35926393E-025  1.29671587E-021  2.68807249E-011  7.78691934E-011  2.18829748E-025  2.14702687E-020  5.09884682E-011  3.16847197E-025  4.94511933E-023  2.59158342E-019  2.21308925E-022  5.41979394E-023  5.26300259E-022  2.82130604E-019  4.78368901E-025  9.33013797E-020 -2.17457835E-024  3.69444140E-025  1.38469098E-019  8.69398451E-021  1.16153578E-020  6.59527810E-022  2.81752801E-019  1.27219344E-021  0.00000000E+000  2.08463193E-020  0.00000000E+000
   1.10378892E+22  6.18653710E+001  4.79171304E+001  4.85892376E+001  4.98505662E+001  5.18088313E+001  5.46128010E+001  5.85424837E+001  6.38842451E+001  7.08599648E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02067277E-007  1.54216085E-025  1.51532688E-021  2.68805691E-011  7.78697786E-011  2.19687342E-025  2.43592056E-020  5.09892093E-011  3.10556900E-025  4.94517508E-023  2.59202534E-019  2.21308914E-022  5.41952907E-023  5.26296546E-022  2.82200454E-019  4.78273231E-025  9.32289623E-020 -2.18319881E-024  3.69283576E-025  1.38653111E-019  8.68847926E-021  1.16032234E-020  6.59472726E-022  2.81822576E-019  1.27306037E-021  0.00000000E+000  2.08711132E-020  0.00000000E+000
   1.10786195E+22  6.18426625E+001  4.79171304E+001  4.85892376E+001  4.98505662E+001  5.18088313E+001  5.46128010E+001  5.85424837E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02067004E-007  1.75757805E-025  1.77125835E-021  2.68804032E-011  7.78705076E-011  2.20542976E-025  2.77618133E-020  5.09901042E-011  3.06234040E-025  4.94524588E-023  2.59247103E-019  2.21308903E-022  5.41922533E-023  5.26292670E-022  2.82270430E-019  4.78180675E-025  9.31598623E-020 -2.19169529E-024  3.69127973E-025  1.38833240E-019  8.68303099E-021  1.15915022E-020  6.59431949E-022  2.81892469E-019  1.27390920E-021  0.00000000E+000  2.08956733E-020  0.00000000E+000
   1.11193497E+22  6.18190675E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424837E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02066963E-007  2.01089971E-025  2.07087826E-021  2.68802207E-011  7.78713851E-011  2.21436768E-025  3.17631360E-020  5.09911642E-011  3.03859764E-025  4.94533208E-023  2.59293995E-019  2.21308893E-022  5.41887738E-023  5.26288584E-022  2.82343720E-019  4.78086238E-025  9.30872913E-020 -2.20058902E-024  3.68969393E-025  1.39021286E-019  8.67737118E-021  1.15798060E-020  6.59390847E-022  2.81965682E-019  1.27480036E-021  0.00000000E+000  2.09211805E-020  0.00000000E+000
   1.11600799E+22  6.17947588E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02067187E-007  2.30847803E-025  2.42151639E-021  2.68800216E-011  7.78724287E-011  2.22363500E-025  3.64635082E-020  5.09924069E-011  3.03426928E-025  4.94543548E-023  2.59342980E-019  2.21308884E-022  5.41848062E-023  5.26284200E-022  2.82419896E-019  4.77991013E-025  9.30125221E-020 -2.20980182E-024  3.68809412E-025  1.39215237E-019  8.67154243E-021  1.15682208E-020  6.59352715E-022  2.82041784E-019  1.27572393E-021  0.00000000E+000  2.09474469E-020  0.00000000E+000
   1.12008102E+22  6.17697183E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02067695E-007  2.65779828E-025  2.83191154E-021  2.68798050E-011  7.78736561E-011  2.23324375E-025  4.19811619E-020  5.09938509E-011  3.04940601E-025  4.94555789E-023  2.59394139E-019  2.21308876E-022  5.41802974E-023  5.26279475E-022  2.82499059E-019  4.77895242E-025  9.29356332E-020 -2.21934654E-024  3.68648232E-025  1.39415086E-019  8.66554037E-021  1.15568018E-020  6.59318271E-022  2.82120876E-019  1.27668057E-021  0.00000000E+000  2.09744910E-020  0.00000000E+000
   1.12415404E+22  6.17439288E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02068509E-007  3.06768253E-025  3.31306079E-021  2.68795698E-011  7.78750873E-011  2.24320707E-025  4.84554439E-020  5.09955173E-011  3.08418109E-025  4.94570135E-023  2.59447562E-019  2.21308869E-022  5.41751877E-023  5.26274355E-022  2.82581316E-019  4.77799206E-025  9.28567327E-020 -2.22923637E-024  3.68486095E-025  1.39620839E-019  8.65936092E-021  1.15455664E-020  6.59288360E-022  2.82203065E-019  1.27767086E-021  0.00000000E+000  2.10023300E-020  0.00000000E+000
   1.12822706E+22  6.17173735E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02069654E-007  3.54852784E-025  3.87650129E-021  2.68793147E-011  7.78767446E-011  2.25353859E-025  5.60505781E-020  5.09974297E-011  3.13889216E-025  4.94586812E-023  2.59503348E-019  2.21308863E-022  5.41694109E-023  5.26268777E-022  2.82666783E-019  4.77703235E-025  9.27759556E-020 -2.23948526E-024  3.68323294E-025  1.39832513E-019  8.65300005E-021  1.15345026E-020  6.59263958E-022  2.82288465E-019  1.27869534E-021  0.00000000E+000  2.10309808E-020  0.00000000E+000
   1.13230009E+22  6.16900324E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02071157E-007  4.11258785E-025  4.53734237E-021  2.68790383E-011  7.78786528E-011  2.26425381E-025  6.49601132E-020  5.09996144E-011  3.21396384E-025  4.94606075E-023  2.59561605E-019  2.21308858E-022  5.41628928E-023  5.26262673E-022  2.82755590E-019  4.77607689E-025  9.26934434E-020 -2.25010974E-024  3.68160147E-025  1.40050106E-019  8.64645298E-021  1.15236332E-020  6.59243090E-022  2.82377209E-019  1.27975472E-021  0.00000000E+000  2.10604639E-020  0.00000000E+000
   1.13637311E+22  6.16618832E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599647E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02073051E-007  4.77430550E-025  5.31205350E-021  2.68787391E-011  7.78808398E-011  2.27536976E-025  7.54121782E-020  5.10021006E-011  3.30995130E-025  4.94628205E-023  2.59622456E-019  2.21308855E-022  5.41555509E-023  5.26255968E-022  2.82847883E-019  4.77512975E-025  9.26093549E-020 -2.26112849E-024  3.67997008E-025  1.40273610E-019  8.63971439E-021  1.15129830E-020  6.59229745E-022  2.82469440E-019  1.28084978E-021  0.00000000E+000  2.10908017E-020  0.00000000E+000
   1.14044614E+22  6.16329021E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599647E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02075367E-007  5.55070611E-025  6.22012496E-021  2.68784152E-011  7.78833365E-011  2.28690495E-025  8.76756912E-020  5.10049211E-011  3.42754455E-025  4.94653518E-023  2.59686036E-019  2.21308853E-022  5.41472929E-023  5.26248577E-022  2.82943821E-019  4.77419555E-025  9.25238715E-020 -2.27256236E-024  3.67834283E-025  1.40503008E-019  8.63277855E-021  1.15025792E-020  6.59225571E-022  2.82565319E-019  1.28198138E-021  0.00000000E+000  2.11220185E-020  0.00000000E+000
   1.14451916E+22  6.16030631E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599647E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02078145E-007  6.46186197E-025  7.28538722E-021  2.68780647E-011  7.78861773E-011  2.29887962E-025  1.02067697E-019  5.10081124E-011  3.56757377E-025  4.94682366E-023  2.59752491E-019  2.21308854E-022  5.41380162E-023  5.26240408E-022  2.83043579E-019  4.77327946E-025  9.24371983E-020 -2.28443472E-024  3.67672427E-025  1.40738279E-019  8.62563922E-021  1.14924519E-020  6.59232073E-022  2.82665019E-019  1.28315046E-021  0.00000000E+000  2.11541407E-020  0.00000000E+000
   1.14859218E+22  6.15723377E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599647E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02081426E-007  7.53144125E-025  8.53520039E-021  2.68776854E-011  7.78894005E-011  2.31131588E-025  1.18962037E-019  5.10117150E-011  3.73101552E-025  4.94715140E-023  2.59821984E-019  2.21308857E-022  5.41276065E-023  5.26231359E-022  2.83147349E-019  4.77238733E-025  9.23495675E-020 -2.29677176E-024  3.67511953E-025  1.40979391E-019  8.61828961E-021  1.14826346E-020  6.59250935E-022  2.82768732E-019  1.28435804E-021  0.00000000E+000  2.11871973E-020  0.00000000E+000
   1.15266521E+22  6.15406952E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02085257E-007  8.78735695E-025  1.00017857E-020  2.68772747E-011  7.78930489E-011  2.32423798E-025  1.38799601E-019  5.10157740E-011  3.91900004E-025  4.94752276E-023  2.59894694E-019  2.21308863E-022  5.41159363E-023  5.26221314E-022  2.83255342E-019  4.77152573E-025  9.22612404E-020 -2.30960280E-024  3.67353439E-025  1.41226302E-019  8.61072233E-021  1.14731641E-020  6.59284041E-022  2.82876670E-019  1.28560526E-021  0.00000000E+000  2.12212197E-020  0.00000000E+000
   1.15673823E+22  6.15081020E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02089687E-007  1.02625340E-024  1.17233099E-020  2.68768300E-011  7.78971699E-011  2.33767245E-025  1.62100440E-019  5.10203398E-011  4.13281952E-025  4.94794260E-023  2.59970817E-019  2.21308872E-022  5.41028638E-023  5.26210146E-022  2.83367790E-019  4.77070205E-025  9.21725115E-020 -2.32296075E-024  3.67197532E-025  1.41478956E-019  8.60292933E-021  1.14640811E-020  6.59333496E-022  2.82989063E-019  1.28689335E-021  0.00000000E+000  2.12562419E-020  0.00000000E+000
   1.16081125E+22  6.14745214E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386379E+001  8.42524899E+001  8.30226119E+001  1.02094774E-007  1.19958163E-024  1.37444456E-020  2.68763481E-011  7.79018163E-011  2.35164849E-025  1.89478096E-019  5.10254682E-011  4.37393759E-025  4.94841628E-023  2.60050568E-019  2.21308885E-022  5.40882311E-023  5.26197715E-022  2.83484947E-019  4.76992470E-025  9.20837119E-020 -2.33688244E-024  3.67044965E-025  1.41737285E-019  8.59490180E-021  1.14554311E-020  6.59401717E-022  2.83106164E-019  1.28822367E-021  0.00000000E+000  2.12923015E-020  0.00000000E+000
   1.16488428E+22  6.14399135E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02100580E-007  1.40330388E-024  1.61180245E-020  2.68758257E-011  7.79070469E-011  2.36619812E-025  2.21656536E-019  5.10312212E-011  4.64399999E-025  4.94894982E-023  2.60134185E-019  2.21308902E-022  5.40718622E-023  5.26183865E-022  2.83607092E-019  4.76920295E-025  9.19952128E-020 -2.35140925E-024  3.66896550E-025  1.42001206E-019  8.58663018E-021  1.14472644E-020  6.59491404E-022  2.83228253E-019  1.28959770E-021  0.00000000E+000  2.13294391E-020  0.00000000E+000
   1.16895730E+22  6.14043049E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424836E+001  6.38842451E+001  7.08599648E+001  7.87777433E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02107179E-007  1.64282978E-024  1.89056959E-020  2.68752593E-011  7.79129274E-011  2.38132824E-025  2.59490209E-019  5.10376681E-011  4.94484633E-025  4.94954995E-023  2.60221801E-019  2.21308923E-022  5.40535624E-023  5.26168424E-022  2.83734326E-019  4.76855075E-025  9.19078793E-020 -2.36655590E-024  3.66753735E-025  1.42269846E-019  8.57812120E-021  1.14396627E-020  6.59606521E-022  2.83355429E-019  1.29101334E-021  0.00000000E+000  2.13676240E-020  0.00000000E+000
   1.17303033E+22  6.13689246E+001  4.79171304E+001  4.85892376E+001  4.98505661E+001  5.18088313E+001  5.46128010E+001  5.85424837E+001  6.38842451E+001  7.08599648E+001  7.87777434E+001  8.45386380E+001  8.42524899E+001  8.30226119E+001  1.02114756E-007  1.92454758E-024  2.21801223E-020  2.68746521E-011  7.79195418E-011  2.39655681E-025  3.03988150E-019  5.10448898E-011  5.27851980E-025  4.95022536E-023  2.60311427E-019  2.21308950E-022  5.40331271E-023  5.26151260E-022  2.83863275E-019  4.76804212E-025  9.18303400E-020 -2.38180071E-024  3.66627263E-025  1.42529050E-019  8.56967596E-021  1.14331629E-020  6.59768611E-022  2.83484283E-019  1.29240502E-021  0.00000000E+000  2.14055373E-020  0.00000000E+000
