# NH                 T_gas  H            H2           C            CO
  1.3542e+19      96.9190   2.0673e-01   3.9663e-01   4.2989e-05   5.3978e-05
  1.4051e+19      96.9339   2.0672e-01   3.9663e-01   4.2983e-05   5.3984e-05
  1.4580e+19      96.9492   2.0671e-01   3.9663e-01   4.2978e-05   5.3990e-05
  1.5128e+19      96.9650   2.0670e-01   3.9664e-01   4.2972e-05   5.3996e-05
  1.5697e+19      96.9813   2.0670e-01   3.9664e-01   4.2966e-05   5.4003e-05
  1.6287e+19      96.9980   2.0669e-01   3.9664e-01   4.2959e-05   5.4009e-05
  1.6900e+19      97.0152   2.0668e-01   3.9665e-01   4.2953e-05   5.4016e-05
  1.7535e+19      97.0329   2.0667e-01   3.9665e-01   4.2946e-05   5.4023e-05
  1.8195e+19      97.0511   2.0666e-01   3.9666e-01   4.2939e-05   5.4030e-05
  1.8879e+19      97.0697   2.0665e-01   3.9666e-01   4.2932e-05   5.4037e-05
  1.9589e+19      97.0890   2.0664e-01   3.9667e-01   4.2924e-05   5.4045e-05
  2.0325e+19      97.1088   2.0663e-01   3.9667e-01   4.2917e-05   5.4053e-05
  2.1090e+19      97.1291   2.0662e-01   3.9668e-01   4.2909e-05   5.4061e-05
  2.1883e+19      97.1501   2.0661e-01   3.9668e-01   4.2901e-05   5.4070e-05
  2.2706e+19      97.1716   2.0660e-01   3.9669e-01   4.2892e-05   5.4078e-05
  2.3560e+19      97.1937   2.0659e-01   3.9670e-01   4.2884e-05   5.4087e-05
  2.4445e+19      97.2165   2.0657e-01   3.9670e-01   4.2875e-05   5.4097e-05
  2.5365e+19      97.2399   2.0656e-01   3.9671e-01   4.2866e-05   5.4106e-05
  2.6319e+19      97.2640   2.0655e-01   3.9671e-01   4.2856e-05   5.4116e-05
  2.7308e+19      97.2888   2.0653e-01   3.9672e-01   4.2846e-05   5.4126e-05
  2.8335e+19      97.3143   2.0652e-01   3.9673e-01   4.2836e-05   5.4137e-05
  2.9401e+19      97.3405   2.0650e-01   3.9674e-01   4.2826e-05   5.4148e-05
  3.0506e+19      97.3675   2.0649e-01   3.9674e-01   4.2815e-05   5.4159e-05
  3.1654e+19      97.3953   2.0647e-01   3.9675e-01   4.2803e-05   5.4171e-05
  3.2844e+19      97.4238   2.0646e-01   3.9676e-01   4.2792e-05   5.4183e-05
